observatie ID,plaats ID,crab ID,naam (NL),naam (NL) clean,naam (FR),plaatsbeschrijving,politiekwartier,kanton vredegerecht,datering,bron,Column,Column2,Column3
9890,3723,,Keizerstraat,Keizerstraat,rue de Bruxelles ou de l'empereur,ziet brusselschestraat.,,,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9891,3946,,Keizerkarelstraat,Keizerkarelstraat,rue Charles V,van nieuwbrug tot Arteveldeplaats.,4,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9892,3849,,Keizersdreef,Keizersdreef,,ziet groot gewat.,,,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9893,"3689
",,Keizersvest,Keizersvest,rempart de la porte de Bruxelles,ziet brusselsche boulevard.,,,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9894,3810,,Kelderstraat,Kelderstraat,rue de la cave,van krommenesch tot apostelstraat.,4,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9895,3949,,Kerkhofstraat,Kerkhofsstraat,rue du cimetière,"in de kerkstraat, brugschepoort.",6,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9896,3951,,"Kerkstraat, brugschepoort","Kerkstraat, brugschepoort",r. de l’église,van noordkaai tot ijskelderstraat en voort van nijverheidslaan tot Wondelgem (boerenkerkstraat).,6,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9897,"3953
",,Kerkstraat,Kerkstraat,rue de l’église,"Ledeberg, van hundelgemschesteenweg tot vooruitgangplaats.",0,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9898,3954,,Kerkstraat,Kerkstraat,r. de l’église,"Gentbrugge, v. posthoornstraat, Ledeberg, naar de gemeente Gentbrugge.",0,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9899,3931,,Kerrestraat,Kerrestraat,,ziet karrestraat.,,,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9900,3955,,Ketelplein,Ketelplein,plaine de chaudronniers ou des bastions,"van begin nederkouter rechts, tot de lei.",5,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9901,4373,,Ketelstraatje,Ketelstraatje,,ziet stadhuissteeg.,,,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9902,3956,,Ketelvest,Ketelvest,rempart des chaudronniers ou des bastions,van nederkouter tot walpoortbrugstraat.,5,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9903,3957,,Kiekenmarkt,Kiekenmarkt,marché aux poulets,ziet pouillemarkt.,,,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9904,3958,,Kiekenstraat,Kiekenstraat,rue du poulet,van brugschesteenweg tot hamerstraat.,6,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9905,3959,,Kievitstraat,Kievitstraat,rue du vanneau,van musschenstr. tot s. pieters-aalststraat s. pieters-aalst.,5,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9906,6990,,Kleemstraat,Kleemstraat,rue de l’argile,"in den nieuwen rabotwijk, van de rabotdreef tot gazometerboulevard (ontworpen straat).",6,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9907,3960,,Kleine bellevuestraat,Kleine bellevuestraat,petite rue de bellevue,"van coupure, linker oever tot bijlokevest.",2,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9908,3961,,Kleine binnenweg,Kleine binnenweg,petit chemin de traverse,"Ledeberg, van binnenweg tot langestraat.",0,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9909,3962,,Kleine botermarkt,Kleine botermarkt,petit marché au beurre,van bij s. jacobs tot baudeloolei.,1,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9910,3963,,Kleine dok,Kleine dok,"petit dock ou dock, rive gauche",ziet boulevard van den kleine dok en kleine dokkaai.,,,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9911,3964,,Kleine dokkaai,Kleine dokkaai,quai du petit dock,van antwerpschesteenweg tot voormuide langs het water. ,S 3 en S 4,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9912,4620,,Kleine hoogpoortstraat,Kleine hoogpoortstraat,petite rue du hautpoort,van ketelplein tot leistraat.,5,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9913,3966,,Kleine hospitaalstraat,Kleine hospitaalstraat,petite rue de l’hôpital,van akkergemsstraat tot hospitaalstraat.,2,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9914,3967,,Kleine huidevettershoek,Kleine huidevettershoek,petit toquet,van coriaanderstraat tot lammerstraat.,5,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9915,3968,,Kleine kerkstraat,Kleine kerkstraat,petite rue de l’église,"Ledeberg, van kleine binnenweg tot hoefijzerstraat.",0,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9916,8020,,Kleine koornmarkt,Kleine koornmarkt,,ziet koornmarkt.,,,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9917,8990,,Kleine kuipersstraat,Kleine kuipersstraat,petite rue des tonneliers,van brabantdam tot kuiperskaai.,4,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9918,3970,,Kleine onderstraat,Kleine onderstraat,petite rue basse,van onderstraat tot kammersstraat.,1,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9919,3971,,Kleine penitentenstraat,Kleine penitentenstraat,petite rue des pénitents,van kleine botermarkt tot wolvensteeg.,1,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9920,2790,,Kleine ramstraat,Kleine ramstraat,petite rue du bélier,van ramstraat tot luxemburgstraat.,2,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9921,3671,,Kleine reke,Kleine reke,,ziet bleekersreke.,,,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9922,3975,,Kleine statiestraat of Poelman,Kleine statiestraat of Poelman,petite r. de la station ou Poelman,van brabantdam tot kleine kuipersstr.,4,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9923,3974,,Kleine s. Gillisstraat,Kleine s. Gillisstraat,impasse s. Gillis,"in s. gillisstraat, zonder eind.",5,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9924,3976,,Kleine veerstraat,Kleine veerstraat,"pet, rue du ponton",van kortrijkschestraat tot de lei.,5,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9925,3977,,Kleine vleeschhuissteeg,Kleine vleeschhuissteeg,ruelle de la petite boucherie,van kouter tot kortedagsteeg.,1,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9926,3978,,Kleine vischmarkt,Kleine vischmarkt,petit marché au poisson,van vleeschhuisbrug tot veerleplaats.,3,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9927,4612,,Kleine ijperstraat,Kleine ijperstraat,,ziet ijpersteeg.,,,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9928,3979,,Klein gewat,Klein gewat,petite avenue de la cour,van groot gewat tot lievekaai.,2,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9929,3980,,Klein meerhem,Klein meerhem,place du petit marais,van groot meerhem tot sasschekaai en voormuide.,3,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9930,3982,,Klein Turkijen,Klein Turkijen,petite Turquie,van goudenleeuwplaats tot koornmarkt.,1,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9931,3983,,Kleistraat,Kleistraat,rue de l’argile,"van zwijnaardschesteenweg tot kortrijkschesteenweg, s. pieters-aalst.",5,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9932,3987,,Kluizestraat,Kluizestraat,rue de l'hermitage,van molenaarstraat tot lievegang.,3,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9933,3988,,Kluyskensstraat,Kluyskensstraat,rue Kluyskens,"van de bijlokevest, langs het nieuw hospitaal, tot de bijlokestraat.",2,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9934,3989,,Koestraat,Koestraat,rue aux vaches,v. kalanderberg tot kortedagsteeg.,1,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9935,9008,,Koepoort,Koepoort,porte aux vaches,was vroeger op einde der bijlokestraat.,,,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9936,3990,,Koepoortkaai,Koepoortkaai,quai aux vaches ou quai porte aux vaches,van mortierstraat tot arteveldeplaats.,4,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9937,7020,,Koepoortstraat,Koepoortstraat,rue du quai porte aux vaches,van apostelstraat tot koepoortkaai.,4,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9938,3992,,Kogelstraat,Kogelstraat,rue de la balle,van antwerpschesteenweg tot weldadigheidstraat.,S 4,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9939,3993,,Koningstraat,Koningstraat,rue royale,v. zandberg tot vlasmarkt.,1,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9940,8045,,Koningstraat,Koningstraat,rue royale,"s. amandsberg, tusschen het nieuw begijnhof en den dendermondscheweg.",0,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9941,9941,,Koningstraat,Koningstraat,,"Ledeberg, ziet kleinen binnenweg.",,,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9942,3995,,Koolsteeg,Koolsteeg,r. aux choux,v. burgstr. t. begijnendries.,2,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9943,3996,,Koophandelplaats,Koophandelplaats,,ziet recollettenplein.,,,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9944,3997,,Koornbloemstraat,Koornbloemstraat,"rue du bluet, rue de la fleur de blé",van akkergemstraat tot kruisboogstraat.,2,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9945,3998,,Koornlei,Koornlei,quai au blé,v. grasbrug t. huurdochtersstr.,2,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9946,3999,,Koornmarkt,Koornmarkt,marché aux grains,van kortemunt tot veldstraat.,1,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9947,4000,,Koperstraat,Koperstraat,rue du cuivre,v. ijperstr. tot stoppelstr.,2,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9948,9021,,Korte beenhouwerstraat,Korte beenhouwerstraat,rue courte des bouchers,van grijsberg tot winkelsteeg.,4,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9949,4001,,Korte begijnenstraat,Korte begijnenstraat,rue courte des béguines,van begijnenstraat tot proveniersstraat.,2,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9950,9023,,Korte boogaardstraat,Korte boogaardstraat,rue courte du verger,van lange bogaardstraat tot belgradestraat.,4,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9951,9023,,Korte boomgaardstraat,Korte boomgaardstraat,,ziet korte bogaardstraat.,,,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9952,4003,,Kortedagsteeg,Kortedagsteeg,rue courte du jour,van koestraat tot walpoortbrug.,1,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9953,4004,,Korte kalversteeg,Korte kalversteeg,rue courte aux veaux,van roodekoningstraat tot kaatsplaats.,3,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9954,4005,,Korte kammersstraat,Korte kammerstraat,rue courte des peignes,van kammersstraat tot bij s. Jacobs.,1,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9955,4007,,Korte koestraat,Korte koestraat,rue courte aux vaches,van spiegelstraat tot de oude ossenmarkt.,1,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9956,4008,,Korte krevelsteeg,Korte krevelsteeg,"rue courte des démangeaisons, ou passage de la rue de Bruxelles",van keizerstr. tot s. lievenstraat.,4,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9957,4009,,Korte kruisstraat,Korte kruisstraat,rue courte de la croix,van kruisstraat tot mageleinstraat.,1,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9958,4011,,Korte meire,Korte meire,rue courte du marais,van voldersstraat tot kouter.,1,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9959,4012,,Korte munt,Korte munt,rue courte de la monnaie,van groenselmarkt tot koornmarkt.,1,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9960,3970,,Korte onderstraat,Korte onderstraat,,ziet kleine onderstraat.,,,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9961,3971,,Korte penitentenstraat,Korte penitentenstraat,,ziet kleine penitentenstraat.,,,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9962,4014,,Korte ridderstraat,Korte ridderstraat,rue courte des chevaliers,van goudeleeuwplaats tot s. janstraat.,1,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9963,4015,,Korte smisstraat,Korte smisstraat,rue courte de la forge,"van kortrijkschesteenweg tot smisstr., s. pieters-aigem.",5,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9964,4016,,Korte steenstraat,Korte steenstraat,rue courte des pierres,van lange steenstraat tot slijpstraat.,3,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9965,4017,,Korte stropstraat,Korte stropstraat,rue courte du strop,"v. ottergemschesteenweg tot de schelde, s. pieters-aalst.",5,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=464&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9966,4018,,Korte violettestraat,Korte violettestraat,rue courte des violettes,van recollettenlei tot annonciadenstr. (zottepoortbrug).,2,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=465&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9967,4019,,Korte wijngaardstraat,Korte wijngaardstraat,rue courte de la vigne,van lange bogaardstraat tot belgradestraat.,4,1,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=465&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9968,4612,,Korte ijperstraat,Korte ijperstraat,,ziet ijpersteeg.,,,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=465&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9969,4021,,Korte zilverstraat,Korte zilverstraat,rue courte d'argent,van lievekaai tot prinsenhof.,2,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=465&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9970,7051,,Kort onderbergen,Kort onderbergen,rue courte de la vallée,van recollettenbrug tot onderbergen.,2,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=465&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9971,4023,,Kortrijkschestraat,Kortrijkschestraat,rue de Courtrai,van nederkouter tot kortrijkschepoort.,5,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=465&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9972,4023,,Kortrijkschepoortstraat,Kortrijkschepoortstraat,,ziet kortrijkschestraat.,,,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=465&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
9973,12490,,Kortrijkschesteenweg,Kortrijkschesteenweg,chaussée de Courtrai,van kortrijkschepoort naar s. Denijs.,5,2,1880,https://lib.ugent.be/viewer/archive.ugent.be%3ABB887872-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=465&xywh=-882%2C-1%2C4840%2C2649,,,1932-12-31 23:59:59
