"order_id","presence_id","spacetime_volume_id","place_name_NL","place_name_FR","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI","map_number"
254,12468,3853,"haanstr.","Coq, r. du","ch. de Meulestede, entre les nos 258 et 260 — r. du paon. ",8,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=332&xywh=-714%2C0%2C4634%2C2807",11
255,12469,4261,"ravenstr.","Corbeau, r. du","r. des champs — la Lys. ",1,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=332&xywh=-714%2C0%2C4634%2C2807",59
256,12470,3748,"corianderstr.","Coriandre, r. de la","r. du pont Madou — grand toquet. ",5,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=332&xywh=-714%2C0%2C4634%2C2807",70
257,12471,3899,"hoornstr.","Corne, r. de la","r. des champs — pont des dominicains. ",1,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=332&xywh=-714%2C0%2C4634%2C2807",59
258,12472,4030,"kraaistr.","Corneille, r. de la","r. du sable — ch. de Zwynaerde. ",9,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=332&xywh=-714%2C0%2C4634%2C2807",98
259,12473,5259,"posthoornstr.","Cornet de poste, r. du","r. de la catalogne — r. des foulons. ",1,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=332&xywh=-714%2C0%2C4634%2C2807",59
260,12474,4241,"posthoornstr.","Cornet de poste, r. du","ch. de Bruxelles — r. du cornet de poste. (Gendbrugge) (Ledeberg). ",,,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=332&xywh=-714%2C0%2C4634%2C2807",92
261,12475,4242,"posthoornstr.","Cornet de poste, r. du","r. du cornet de poste (Ledeb.) — r. de l’église. (Gendbrugge). ",,,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=332&xywh=-714%2C0%2C4634%2C2807","82 92"
262,12476,4233,"plottersgracht","Corroyeurs, fossé des","r. ducale — r. du roitelet. ",3,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=332&xywh=-714%2C0%2C4634%2C2807",49
263,12477,4279,,"Corsets rouges","r. des. Voir filles-dieu, r. des.",,,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=332&xywh=-714%2C0%2C4634%2C2807",
264,12478,606,"katoenstr.","Coton, r. du","ch. de Bruges — allée verte ",6,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=332&xywh=-714%2C0%2C4634%2C2807",15
265,12479,3750,"coupure, rechter oever","Coupure, rive droite","quai aux tilleuls — r. de la contribution. ",2,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=332&xywh=-714%2C0%2C4634%2C2807"," 46-77"
266,12480,3749,"coupure, linker oever","Coupure, rive gauche","p. du pain perdu — nouvelle promenade. ",11,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=332&xywh=-714%2C0%2C4634%2C2807"," 46-77"
267,12481,3751,"coupuregang","Coupure, passage de la","r. de la maison de force — coupure, r. d. ",2,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=332&xywh=-714%2C0%2C4634%2C2807",47
268,12482,3849,"groot gewat","Cour, avenue de la","r. de Bruges — cour du prince. ",2,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=332&xywh=-714%2C0%2C4634%2C2807",48
269,12483,4621,"prinsenhofzakstraat of steeg","Cour, impasse de la","cour du prince. ",2,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=332&xywh=-714%2C0%2C4634%2C2807"," 38-47"
270,12484,3979,"klein gewat","Cour, petite avenue de la","aven. de la cout — q. de la Liève. ",2,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",48
271,12485,4617,"kroonstr.","Couronne, r. de la","r. de Rooigem — r. du lin. ",6,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",45
272,12486,3991,"koersplein","Courses, plaine des","r. Heyveld — Oostacker. Mont-St Amand.",,,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",
273,12487,1604,"koersenstr.","Courses, r. des","ch. de Courtrai — r. de Maltebrugge ",9,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",
274,12488,4094,"makelaarsstr.","Courtiers, r. des","ch. de Meulestede — av. de Terneuzen. ",8,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",20
275,12489,4023,"kortrijkschestr.","Courtrai, r. de","r. basse des champs — boulev. de la citadelle. ",5,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807"," 78-87"
276,12490,12490,"kortrijkschesteenw.","Courtrai, ch. de","boulev. de la citadelle — St Denis-Westrem. ",9,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807"," 87-104"
277,12491,4121,"modenaaisteeg","Couturières, r. des","r. des champs — quai des dominicains. ",1,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",59
278,12492,4199,"paddenhoek","Crapaudière, r. de la","pl. de la calandre — r. des foulons. ",1,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",59
279,12493,4008,"korte crevelstraat","Crevel, r. courte","r. de Bruxelles — r. St Liévin. ",4,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",91
280,12494,4053,"lange crevelstr.","Crevel, r. longue","r. de Bruxelles — r. St Liévin. ",4,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",91
281,12495,4009,"korte kruisstr.","Croix, r. courte de la","r. de la croix — r. de la calandre. ",1,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807"," 59-60"
282,12496,4041,"kruisstr.","Croix, r. de la","place St Bavon — place de la Calandre. ",1,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",60
283,12497,4237,"pollepelstr.","Cuiller, r. de la","r. savaen — r. des baguettes. ",5,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",69
284,12498,4000,"koperstr.","Cuivre, r. du","r. d'Ypres — r. du chaume. ",2,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",68
285,12499,4048,"landbouwersstr.","Cultivateurs, r. des","ch. de Meulestede, entre les nos 272 et 274— r. du faisan. ",8,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",11
286,12500,3744,"comijnstr.","Cumin, r. du","r. du bélier — r. du poivre. ",2,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807"," 47-48"
287,12501,4533,"zwaanstr.","Cygne, r. du","vieux bourg — r. c. aux veaux. ",3,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807"," 39-49 "
288,12502,225,"Dahliastr.","Dahlia, r. du ","av. de Ryhove — r. du mimosa.",10,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","7 16"
289,12503,227,"Daniel Kinetstraat","Daniel Kinet r.","rue Farman — avenue de l'aéroplane ",8,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807"," 4-12"
290,12504,12504,"Davidstr.","David, r.","av. du tolhuis — r. Van Crombrugghe. ",3,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",30
291,12505,3753,"De Craeyerstr.","De Craeyer, r.","r. l. des casernes — r. de la chênaie. ",5,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",88
292,12506,4451,"verdedigingstr.","Défense, r. de la ","pl. Van Duyse — r. de Courtrai.",5,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",88
293,12507,3755,"Demildreef","Demil, aven.","ch. d’Hundelgem — l’Escaut. (Ledeberg).",,,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",112
294,12508,3756,"Denaeyerdreef","Denaeyer, aven.","r. des remparts — ch. de Bruxelles (Gendbrugge). ",,,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",10
295,12509,3758,"Desmetstr.","Desmet, r.","pl. du rabot — boul. du gazomètre. (",10,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807"," 26-37"
296,12510,3759,"Desomerstr.","Desomer, r.","ch. d'Anvers — r. Mertens. (Mont-St Amand). ",,,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",43
297,12511,3263,"Destelbergenstr.","Destelbergen, r. de","r. de Gendbrugge — ch. de Termonde. Mont St-Amand ",,,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",74
298,12512,4418,"tweebruggenstr.","Deux ponts, r. des","pl. du Comte de Flandre — pêcherie. ",4,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807"," 71-72 "
299,12513,3859,"haspelstr.","Dévidoir, r. du ","r. de rooigem — r. de l'enclume.",6,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",
300,12514,3760,"Devreesebeluik","Devreese, cité","r. blandin — r. de la roseraie. ",5,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807"," 7 79"
301,12515,3778,"duivelstr.","Diable, r. du","r. du miroir — r. du canard ",1,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",
302,12516,3706,,"Digue de Brabant","Voir Brabant, digue de.",,,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",
303,12517,4386,"stokersstr.","Distillateurs, r. des","r. terre-neuve — place du dock. ",8,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807"," 30-31"
304,12518,3762,"dok","Dock","r. de la nouv. porte du sas — r. d'Anvers ",8,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807"," 20-52"
305,12519,4773,"dokpl.","Dock, pl. du","r. aux laines — dock n° 82 ",8,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807"," 31-41"
306,12520,3765,"dokstr.","Dock, r. du","r. aux laines — dock. ",7,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807",52
