"order_id","presence_id","spacetime_volume_id","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI"
434,10932,3028,"Nieuwe sasschepoortstraat","Nieuwe sasschepoortstraat",,,"ziet voormuide.",,,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=466&xywh=-901%2C0%2C4924%2C2694"
435,10933,4150,"Nieuwe straat, Ledeberg","Nieuwe straat, Ledeberg","rue neuve","Rue neuve","van driesstraat tot brusselschesteenweg",0,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=466&xywh=-901%2C0%2C4924%2C2694"
436,10934,4151,"Nieuwe theresianenstraat","Nieuwe theresianenstraat","rue neuve des thérésiennes","Rue neuve des thérésiennes","van rasphuisstraat tot theresianenstraat.",2,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=466&xywh=-901%2C0%2C4924%2C2694"
437,10935,4153,"Nieuwe wandeling","Nieuwe wandeling","nouvelle promenade","Nouvelle promenade","van coupure, linker oever, tot akkergemboulevard.",2,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=466&xywh=-901%2C0%2C4924%2C2694"
438,10936,3925,"Nieuwe weg","Nieuwe weg",,,"ziet kanonikstraat.",,,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=466&xywh=-901%2C0%2C4924%2C2694"
439,10937,4146,"Nieuwe hospitaalstraat","Nieuwe hospitaalstraat","rue du nouvel hôpital","Rue du nouvel hôpital","van de coupure tot het nieuw hospitaal.",2,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=466&xywh=-901%2C0%2C4924%2C2694"
440,10938,4155,"Nieuwland","Nieuwland","rue terre-neuve","Rue terre-neuve","van huidevetterskaai tot priestersstraat.",3,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=466&xywh=-901%2C0%2C4924%2C2694"
441,10939,4156,"Nieuwpoortje","Nieuwpoortje",,,"ziet s. Jansdreef en ijkstraat.",,,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=466&xywh=-901%2C0%2C4924%2C2694"
442,10940,4158,"Noordkaai, b. de brugschepoort","Noordkaai, buiten de brugschepoort","quai du nord, faub. de Bruges","Quai du nord, faubourg de Bruges","v. brugschepoortstraat t. eliseesche-velden.",6,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=466&xywh=-901%2C0%2C4924%2C2694"
443,10941,4165,"Nijverheidsboulevard","Nijverheidsboulevard","boul. de l'industrie","Boulevard de l'industrie","van palingshuizen tot nijverheidsplaats, rechts de verbindingsvaart.","6|3",2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=466&xywh=-901%2C0%2C4924%2C2694"
444,10942,4164,"Nijverheidskaai","Nijverheidskaai","quai de l'industrie","Quai de l'industrie","van tolhuisbrug tot Wondelgem.",3,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=466&xywh=-901%2C0%2C4924%2C2694"
445,10943,4165,"Nijverheidslaan","Nijverheidslaan","allée ou avenue de l’industrie","Allée de l’industrie|Avenue de l’industrie","van palingshuizen tot aan de nijverheidskaai, linkerkant van de verbindingsvaart. ","6|S 3",2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=466&xywh=-901%2C0%2C4924%2C2694"
446,10944,4166,"Nijverheidsplaats","Nijverheidsplaats","place de l'industrie","Place de l'industrie","tusschen s. salvatorstraat en de tolhuisbrug (maakte vroeger deel van het klein meerhem)",3,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=466&xywh=-901%2C0%2C4924%2C2694"
447,10945,4167,"Oeffeningsplein","Oeffeningsplein","champ des manoeuvres","Champ des manoeuvres","was gelegen tusschen den boulevard van het kasteel en den dendermondscheweg, is tegenwoordig ingenomen door staats-spoorweg (station champ des manoeuvres) statie van het oeffeningsplein.","S 4",1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=466&xywh=-901%2C0%2C4924%2C2694"
448,10946,4168,"Okerstraat","Okerstraat","r. de l'ocre","Rue de l'ocre","v. veldstraat t. predikheerenlei.",1,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=466&xywh=-901%2C0%2C4924%2C2694"
449,10947,4169,"Oliestraat","Oliestraat","rue de l'huile","Rue de l'huile","van steendam t. s. Jansdreef.",1,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
450,10948,4173,"Onderbergen","Onderbergen","rue de la vallée","Rue de la vallée","van s. Michielplaats tot korte violettestraat.",2,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
451,10949,4174,"Onderstraat","Onderstraat","rue basse","Rue basse","van langemunt t. koningstraat.",1,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
452,10950,4176,"Onze-lieve-vrouwestraat","Onze-lieve-vrouwestraat","rue Notre-Dame","Rue Notre-Dame","van bogaardstraat tot plottersgracht.",3,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
453,10951,4177,"Oostakkerstraat, linkerkant van het papegaaistraatje","Oostakkerstraat, linkerkant van het papegaaistraatje","rue d'Oostacker","Rue d'Oostacker","van antwerpschepoortstraat tot dendermondscheweg, op het gebied van Gent.","S 4",1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
454,10952,4178,"Oostenrijkersstraat","Oostenrijkersstraat","rue des Autrichiens","Rue des Autrichiens","van s. Machariusstraat tot spanjaardsstraat.","S 4",1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
455,10953,4181,"Ossenstraat","Ossenstraat","rue des boeufs","Rue des boeufs","van slachthuisstraat tot puinstraat.","S 4",1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
456,10954,4180,"Oranjeberg","Oranjeberg","rue d’Orange ou de la liberté","Rue d’Orange|Rue de la liberté","van kalanderberg tot gouvernementstraat.",1,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
457,10955,3841,"Opperscheldestraat","Opperscheldestraat",,,"ziet gouvernementstraat.",,,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
458,10956,4183,"Ottogracht","Ottogracht",,,"ziet baudeloolei.",,,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
459,10957,3640,"Ottostraat","Ottostraat",,,"ziet baudeloostraat.",,,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
460,10958,4184,"Oudburg","Oudburg","rue du vieux-bourg","Rue du vieux-bourg","v. kraanlei t. sluizeken.",3,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
461,10959,4185,"Oude ajuinlei","Oude ajuinlei","vieux quai aux oignons","Vieux quai aux oignons","van predikheerenstraat tot recollettenlei.",2,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
462,10960,4189,"Oude kerkweg","Oude kerkweg","vieux chemin de l’église","Vieux chemin de l’église","op akkergemstraat, zonder eind.",2,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
463,10961,4190,"Oude molenaarsstraat","Oude molenaarsstraat","rue vieille des meuniers","Rue vieille des meuniers","van en tot de muinkkaai.",5,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
464,10962,7213,"Oude ossenmarkt","Oude ossenmarkt","vieux marché aux boeufs","Vieux marché aux boeufs","van oude beestenmarkt tot weezenstraat.",1,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
465,10963,4475,"Oude sasschepoortstraat","Oude sasschepoortstraat","rue de l’ancienne porte du sas","Rue de l’ancienne porte du sas","van klein meerhem tot dok en voormuide.","S 3",1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
466,10964,4193,"Oude schaapmarkt","Oude schaapmarkt","vieux marché aux moutons","Vieux marché aux moutons","van vlasmarkt tot s. Jansdreef.",1,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
467,10965,9182,"Oude scheldesteeg","Oude scheldesteeg","passage du vieil-escaut","Passage du vieil-escaut","van brabantdam tot kleine kuipersstraat.",4,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
468,10966,4195,"Oude vest","Oude vest","rue du vieux rempart","Rue du vieux rempart","van baudeloostraat tot goudstraat.",1,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
469,10967,6251,"Oude vlasmarkt","Oude vlasmarkt","vieux marché au lin","Vieux marché au lin","van vrijdagmarkt tot bij s. Jacobs.",1,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
470,10968,4199,"Paddenhoek","Paddenhoek","rue de la crapaudière","Rue de la crapaudière","van kalanderberg tot voldersstraat.",1,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
471,10969,4237,"Paallepelstraat","Paallepelstraat","rue de la cuiller","Rue de la cuiller","van savaanstraat tot bagattestraat.",5,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
472,10970,4246,"Papenstraat","Papenstraat",,,"ziet priestersstraat.",,,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
473,10971,4201,"Palinghuizen, buiten de brugschepoort","Palinghuizen, buiten de brugschepoort","maisons-auxanguilles, faub. de Bruges","Maisons-auxanguilles, faubourg de Bruges","van eliseesche-velden tot Mariakerke.",6,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
474,10972,4202,"Palingstraat","Palingstraat","rue aux anguilles","Rue aux anguilles","van fabriekplaats tot kort schipgracht.",3,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
475,10973,4204,"Papegaaistraat","Papegaaistraat","rue du perroquet","Rue du perroquet","van annonciadestraat tot galgenbergstraat.",2,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
476,10974,3970,"Papegaaistraatje","Papegaaistraatje",,,"ziet kleine onderstraat.",,,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
477,10975,4206,"Papegaaistraatje, s. Amandsberg","Papegaaistraatje, Sint Amandsberg","rue du perroquet","Rue du perroquet","van antwerpschesteenweg tot dendermondscheweg, overkant van de oostackerstraat.",0,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
478,10976,4208,"Paradijszak","Paradijszak","impasse du paradis","Impasse du paradis","in de donkersteeg, zonder eind.",1,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
479,10977,4212,"Parijsberg","Parijsberg","montagne de Paris","Montagne de Paris","van lammerstraat tot de schelde.",5,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
480,10978,7232,"Patershol","Patershol",,,"ziet korte kalversteeg.",,,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
481,10979,4215,"Pehelharing","Pehelharing","r. du hareng-pec","Rue du hareng-pec","v. lindelei t. ijperstraat.",2,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
482,10980,4216,"Pelikaanstraat","Pelikaanstraat","r. du pelican","Rue du pelican","v. belgradestr. t. abeelstr.",4,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=467&xywh=-901%2C0%2C4924%2C2694"
