"order_id","presence_id","spacetime_volume_id","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI","IIIF_canvas_URI"
653,9310,6393,"S. Jacobsklooster","Sint Jacobsklooster",,,"ziet bij s. jacobs.",,,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
654,9311,4326,"S. Jacobsnieuwstraat","Sint Jacobsnieuwstraat","rue neuve s. Jacques","Rue neuve Saint Jacques","van vlasmarkt tot beesten- of ossenmarkt.",1,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
655,9312,4327,"S. Jansdreef","Sint Jansdreef","avenue s. Jean","Avenue Saint Jean","van oude schaapmarkt tot steendam.",1,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
656,9313,4328,"S. Janstraat","Sint Janstraat","rue s. Jean","Rue Saint Jean","v. catalognestr. t. bij s. baafs.",1,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
657,9314,4329,"S. Jansvest","Sint Jansvest","rempart S. Jean","Rempart Saint Jean","van kortedagsteeg tot brabantstraat.",1,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
658,9315,4379,"S. Jorisstraat","Sint Jorisstraat",,,"ziet steendam.",,,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
659,9316,4332,"S. Josephstraat","Sint Josephstraat","rue S. Joseph","Rue Saint Joseph","van prooststraat tot s. Machariusstraat.",7,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
660,9317,3703,"S. Lievensboulevard","Sint Lievensboulevard",,,"ziet boulevard van S. Lieven.",,,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
661,9318,4334,"S. Lievensteeg","Sint Lievensteeg","passage de la rue S. Liévin","Passage de la rue Saint Liévin","van s. lievenstraat tot boulevard Frére-Orban.",4,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
662,9319,4335,"S. Lievenstraat","Sint Lievenstraat","rue s. Liévin","Rue Saint Liévin","van langeviolettestraat tot s. lievenspoort.",4,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
663,9320,1765,"S. Lievensvest","Sint Lievensvest","rempart s. Liévin","Rempart Saint Liévin","van muinkkaai tot dierentuindreef.",5,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
664,9321,4337,"S. Machariusplein","Sint Machariusplein","plaine s. Macaire","Plaine Saint Macaire","van s, machariusstraat tot spanjaardstraat.",7,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
665,9322,4338,"S. Machariusstraat","Sint Machariusstraat","rue s. Macaire","Rue Saint Macaire","van De Pauwbrug tot s. machariusplein.",7,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
666,9323,4339,"S. Margrietestraat","Sint Margrietestraat","rue s. Marguerite","Rue Saint Marguerite","van geldmunt tot fabriekplaats.",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
667,9324,4340,"S. Martensblindeken","Sint Martensblindeken","impasse s. Martin","Impasse Saint Martin","op akkergemstraat, zonder eind.",2,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
668,9325,4340,"S. Martenskerkstraat","Sint Martenskerkstraat",,,"ziet s. martensblindeken.",,,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
669,9326,4342,"S. Martenstraat","Sint Martenstraat","rue s. Martin","Rue Saint Martin","van bestormstraat tot korte violettestraat.",2,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
670,9327,4343,"S. Michielsplaats","Sint Michielsplaats","place s. Michel","Place Saint Michel","van koornlei en onderbergen tot s. michielstraat.",2,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
671,9328,4344,"S. Michielstraat","Sint Michielstraat","r. s. Michel","Rue Saint Michel","v. s. michielspl. tot poel.",2,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
672,9329,4344,"S. Pharaïldeplaats","Sint Pharaïldeplaats",,,"ziet veerleplaats.",,,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
673,9330,4346,"S. Pieterstraat","Sint Pieterstraat","rue s. Pierre","Rue Saint Pierre","van s. pietersplein, achter de kerk, tot opperschelde, muinkkaai.",5,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
674,9331,4347,"S. Pieters-Aalst","Sint Pieters-Aalst","s. Pierre Alost","Saint Pierre Alost","van buiten de heuvelpoort en linkerkant des kortrijkschesteenweg tot Ledeberg, Zwijnaarde, s. Denijs en s. Pieters-Aigem.",5,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
675,9332,4348,"S. Pieters-Aalststraat","Sint Pieters-Aalststraat","rue s. Pierre-Alost","Rue Saint Pierre-Alost","van den zwijnaardschesteenweg tot den kortrijkschesteenweg, s. pieters-aalst.",5,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
676,9333,4349,"S. Pieters-Aigem","Sint Pieters-Aigem","s. Pierre-Aigem","Saint Pierre-Aigem","van b. de kortrijkschepoort tot s. Pieters-Aalst, s. Denijs, Afsné en Drongen.",5,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
677,9334,1769,"S. Pietersnieuwstraat","Sint Pietersnieuwstraat","rue neuve s. Pierre","Rue neuve Saint Pierre","van walpoortbrugstraat tot s. pietersplein.",5,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
678,9335,4351,"S. Pietersplein","Sint Pietersplein","plaine s. Pierre","Plaine Saint Pierre","van s. pietersnieuwstraat tot heuvelstraat.",5,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
679,9336,4352,"S. Pietersvrouwstraat","Sint Pietersvrouwstraat","rue des femmes s. Pierre","Rue des femmes Saint Pierre","van nederkouter tot s. amandstraat.",5,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
680,9337,4353,"S. Salvatorstr.","Sint Salvatorstraat","r. s. Sauveur","Rue Saint Sauveur","v. slijpstr. tot voormuide.",2,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
681,9338,4355,"Slachthuisstraat","Slachthuisstraat","rue de l’abattoir","Rue de l’abattoir","van het begin van den boulevard Lousbergs tot boulev. van ’t kasteel.",7,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
682,9339,7385,"Slekkenboek","Slekkenboek","impasse des limaçons","Impasse des limaçons","in de roodetorenstraat, zonder eind.",1,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
683,9340,9340,"Sleutelstraat","Sleutelstraat","rue de la clef","Rue de la clef","v. brabantdam tot gruisberg.",4,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
684,9341,4357,"Sluizeken","Sluizeken","place de l’écluse","Place de l’écluse","van oudburg tot slijpstraat.",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
685,9342,4358,"Sluizekenskaai","Sluizekenskaai","quai de l’écluse","Quai de l’écluse","v. tichelrij t. sluizeken.",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
686,9343,4356,"Sluizekensstraat","Sluizekensstraat","rue de l’écluse","Rue de l’écluse","van het sluizeken tot krommenwal,",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
687,9344,4359,"Slijpstraat","Slijpstraat","rue des remouleurs","Rue des remouleurs","ou du remoulage) van sluizeken en korte steenstraat tot s. salvatorstraat.",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
688,9345,4360,"Smisstraat","Smisstraat","rue de la forge","Rue de la forge","van kortrijkschesteenweg tot ganzendriesstraat, s. pieters-aigem.",5,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
689,9346,4363,"Spaansch hospitaalsteeg","Spaansch hospitaalsteeg","impasse de l'hôpital espagnol","Impasse de l'hôpital espagnol","op de kalvermarktstraat, zonder eind.",1,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
690,9347,4364,"Spaarstraat, ook Laurentstraat","Spaarstraat|Laurentstraat","rue de l’épargne, rue Laurent","Rue de l’épargne|Rue Laurent","van boulevard van plaisance tot gazometerslaan.",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
691,9348,4365,"Spadestraat","Spadestraat","r. de la bêche","Rue de la bêche","v. de Zeilstr. t. de ploegstr.","S 3",2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=474&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.951/full/full/0/native.jpg"
