"order_id","presence_id","spacetime_volume_id","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI","III_canvas_URI"
20,11423,3620,"Apostelstraat","Apostelstraat","r. des apôtres","Rue des apôtres","van kelderstr. t. zakkebandstr.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=429&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.861/full/full/0/native.jpg"
21,11424,3621,"Apotheekstraat","Apotheekstraat","rue de la pharmacie","Rue de la pharmacie","van bijlokestraat tot nieuw hospitaalstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=429&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.861/full/full/0/native.jpg"
22,11425,3622,"Appelbrugstr.","Appelbrugstraat","r. du pont aux pommes","Rue du pont aux pommes","v. koornlei t breidelst.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=429&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.861/full/full/0/native.jpg"
23,11426,3623,"Appelstraat","Appelstraat","r. de la pomme","Rue de la pomme","v. roigemstraat t. nettenstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=429&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.861/full/full/0/native.jpg"
24,11427,3624,"Arnoldusstraat","Arnoldusstraat","rue d'Arnold","Rue d'Arnold","v. blandinusstr. t. s. pieterspl.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=429&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.861/full/full/0/native.jpg"
25,11428,4427,"Arteveldeplaats","Arteveldeplaats","pl. d’Artevelde","Place d’Artevelde","v. statiestraat tot koepoortkaai en nieuwenboschstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=429&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.861/full/full/0/native.jpg"
26,11429,3628,"Augustijnenkaai","Augustijnenkaai","q. des augustins","Quai des augustins","v. lievestr. t. molenaarstr.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=429&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.861/full/full/0/native.jpg"
27,11430,6720,"Auwegem doorgang","Auwegem doorgang","passage d’Auwegem ou de la préfecture","Passage d’Auwegem|Passage de la préfecture","van gouvernementstraat tot nederscheldstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=429&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.861/full/full/0/native.jpg"
28,11431,3629,"Baaisteeg","Baaisteeg","rue de la frise","Rue de la frise","van zandberg tot vlasmarkt.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=429&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.861/full/full/0/native.jpg"
29,11432,3630,"Bagattestraat","Bagattestraat","r. des baguettes","Rue des baguettes","v. nederkouter tot s. pietersnieuwstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=429&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.861/full/full/0/native.jpg"
30,11433,3633,"Ballestraat","Ballestraat","rue des balles","Rue des balles","van kraanlei tot haringsteeg.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
31,11434,3632,"Balliustraat","Balliustraat","rue du bailli","Rue du bailli","van kapellaanstr. tot kazematstr.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
32,11435,8691,"Barrestraat","Barrestraat","rue aux barres","Rue aux barres","v. spiegelstr t. de nederschelde.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
33,11436,3638,"Batterijstraat, buiten de brugschepoort","Batterijstraat, buiten de brugschepoort","rue de la batterie","Rue de la batterie","van brugschesteenweg tot zuidkaai.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
34,11437,3639,"Baudeloolei","Baudeloolei","fossé d'Othon ou de Baudeloo","Fossé d'Othon|Fossé de Baudeloo","van kleine botermerkt tot de krommewal.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
35,11438,3640,"Baudeloostraat","Baudeloostraat","rue d'Othon, du jardin des plantes ou Baudeloo","Rue d'Othon|Rue du jardin des plantes|Rue Baudeloo","van Baudeloolei tot oudevest.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
36,11439,3641,"Baviaanstraat","Baviaanstraat","r. des babouins","Rue des babouins","v. zaaimanst. t. fabriekplaats.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
37,11440,8697,"Beersteeg","Beersteeg","rue aux ours","Rue aux ours","van goudstraat tot rivier achterlei.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
38,11441,3644,"Beestenmarkt (nieuwe)","Nieuwe Beestenmarkt","nouveau marché au bétail","Nouveau marché au bétail","tusschen boul. van ’t kasteel en ’t slachthuis.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
39,11442,3645,"Beestenmarkt (oude)","Oude Beestenmarkt","ancien marché au bétail","Ancien marché au bétail","van de oude ossenmarkt tot zilverstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
40,11443,4637,"Begijnendries","Begijnendries","plaine ste Elisabeth","Plaine ste Elisabeth","v. burgstr. t. rabotstr.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
41,11444,3648,"Begijnengracht","Begijnengracht","fossé ste Elisabeth","Fossé ste Elisabeth","van burgstraat tot brugschepoortstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
42,11445,7719,"Begijnenvest","Begijnenvest","rempart ou boulevard du béguinage","Rempart du béguinage|Boulevard du béguinage","van plaisantevest tot brugschepoortstraat of contributiestraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
43,11446,3652,"Belgradestraat","Belgradestraat","r. de belgrade","Rue de belgrade","v. Brabantd. t. keizerkarelstr.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
44,11447,3653,"Bellevuustraat","Bellevuustraat","rue de Bellevue","Rue de Bellevue","van coupure, linker oever, tot akkergemstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
45,11448,12317,"Bellevuustraat te Ledeberg","Bellevuustraat te Ledeberg","rue de bellevue","Rue de bellevue","van hundelgemschesteenweg tot aan de schelde.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
46,11449,3655,"Benardstraat","Benardstraat","rue Benard","Rue Benard","van muinkkaai t. dierentuindreef.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
47,11450,3656,"Bennesteeg","Bennesteeg","rue des vanniers","Rue des vanniers","v. mageleinstr. tot veldstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
48,11451,3658,"Berouwstraat","Berouwstraat","rue du repentir","Rue du repentir","van chartreuzenstraat tot tusschen vogelenzangkaai en geuzenberg.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
49,11452,3713,"Berriesteeg","Berriesteeg","rue de la civière ou de la source","Rue de la civière|Rue de la source","van kalanderberg tot gouvernementstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
50,11453,8713,"Bessemstraat","Bessemstraat","rue des balais","Rue des balais","van onderbergen t. struifsteeg.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
51,11454,3660,"Bestormstraat","Bestormstraat","rue d'assaut","Rue d'assaut","van onderbergen t. violettenlei.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
52,11455,3664,"Biezenkapelstraatje","Biezenkapelstraatje","ruelle dite biezencapel","Ruelle dite biezencapel","van regnessestraat tot nederpolder.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
53,11456,3665,"Binnenweg","Binnenweg","chemin de traverse","Chemin de traverse","van hundelgemschesteenweg tot verder op den zelfden weg.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
54,11457,3668,"Bisschopstraat","Bisschopstraat","rue Bisschop","Rue Bisschop","van hundelgemschen steenweg tot scheldekant.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
55,11458,3669,"Blandinusstraat","Blandinusstraat","r. Blandin","Rue Blandin","v. s. piet. vrouwstr. t. s. amandst.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
56,11459,4500,"Blauwmeiskensstraat","Blauwmeiskensstraat",,,"ziet werregarenstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
57,11460,3671,"Bleekersreek","Bleekersreek","digue d. blanchisseurs","Digue des blanchisseurs","v. huidevettersk. t. dok.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
58,11461,3673,"Blindeken","Blindeken","rue de l’aveugle","Rue de l’aveugle","van comijnstraat t. brouwersst.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=430&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.863/full/full/0/native.jpg"
