spacetime_volume_id,place_name,CRAB_code,CRAB,CRAB_code_comment,gent_gemapt_id,gent_gemapt_id_comment
1018,August Van Bockxstaelestraat,69624,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",149,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
1019,Bernheimlaan,69698,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",231,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
1020,Binnenweg,69728,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",270,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
1021,Bisschopstraat,69732,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",274,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
1022,Boer Janssensstraat,69750,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",295,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
1023,Boswachterstraat,69775,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",323,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
1024,Boudewijn van der Lorestraat,142215,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",328,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
1025,Braemkasteelstraat,69786,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",338,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
1026,Centrumplein,69847,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",409,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
1027,De Naeyerdreef,69900,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",465,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
1028,Désiré Mercierlaan,69911,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",477,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
1029,Désiré Toeffaertstraat,69912,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",479,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
1030,Dikkopjespad,213258,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
1031,Doorgangstraat,69934,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",503,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
1032,Doornweide,180761,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
1033,Dwergvleermuispad,213261,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
1034,E3-plein,69980,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",556,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
1035,Edmond Blockstraat,69987,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",566,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
1036,Edward Pynaertkaai,69996,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",577,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
